##NAMES=Hematite
##RRUFFID=R060190
##IDEAL CHEMISTRY=Fe_2_O_3_
##LOCALITY=Florence mine, Egremont, Cumbria, England
##OWNER=RRUFF
##SOURCE=Lloyd Twaites
##DESCRIPTION=Red tinged, steel-gray fragment of a botryoidal mass
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=https://www.rruff.net/odr/rruff_sample/R060190
##MEASURED CHEMISTRY=Fe_2.00_O_3_
##DIFFRACTION SAMPLE DESCRIPTION=Powder
##CELL PARAMETERS=a: 5.0353 b: 5.0353 c: 13.744 alpha: 90 beta: 90 gamma: 120 volume: 301.8 crystal system: hexagonal
##FILETYPE=Raman Processed
##RAMAN WAVELENGTH=780

188.4829, 37.01009
190.4113, 38.54075
192.3398, 39.42338
194.2683, 40.25786
196.1967, 41.12065
198.1252, 42.07891
200.0537, 43.18257
201.9821, 44.42612
203.9106, 45.76049
205.8391, 47.16740
207.7675, 48.69686
209.6960, 50.48673
211.6245, 52.28693
213.5529, 53.95884
215.4814, 55.48118
217.4099, 56.79021
219.3383, 57.76699
221.2668, 58.81161
223.1953, 60.60612
225.1237, 61.58279
227.0522, 60.83419
228.9807, 58.88010
230.9091, 55.95147
232.8376, 51.82866
234.7661, 48.51329
236.6945, 45.90609
238.6230, 44.17746
240.5515, 43.56542
242.4799, 43.72652
244.4084, 44.55683
246.3369, 45.91232
248.2654, 47.17171
250.1938, 48.16341
252.1223, 49.78941
254.0508, 52.37418
255.9792, 55.15292
257.9077, 57.68929
259.8362, 60.26648
261.7646, 63.30183
263.6931, 66.79660
265.6216, 70.00167
267.5500, 72.89303
269.4785, 75.54067
271.4070, 77.67204
273.3354, 79.98330
275.2639, 82.86286
277.1924, 86.15243
279.1208, 89.54830
281.0493, 93.03673
282.9778, 96.76475
284.9062, 100.9818
286.8347, 104.8385
288.7632, 109.1918
290.6916, 111.9617
292.6201, 111.6187
294.5486, 108.4120
296.4770, 102.9549
298.4055, 95.24212
300.3340, 86.61437
302.2624, 76.42262
304.1909, 66.99563
306.1194, 58.86097
308.0478, 51.96769
309.9763, 46.29570
311.9048, 41.84721
313.8332, 38.59751
315.7617, 36.68097
317.6902, 35.03728
319.6186, 33.49740
321.5471, 32.12348
323.4756, 30.77759
325.4040, 29.75005
327.3325, 29.54658
329.2609, 29.88082
331.1894, 29.88066
333.1179, 29.43458
335.0463, 29.09192
336.9748, 28.95195
338.9033, 28.93646
340.8317, 29.04067
342.7602, 29.22683
344.6887, 29.53621
346.6171, 29.89560
348.5456, 30.12952
350.4741, 30.18695
352.4025, 30.38583
354.3310, 30.63521
356.2595, 31.18692
358.1879, 32.24461
360.1164, 33.47101
362.0449, 34.62533
363.9733, 35.79282
365.9018, 37.16128
367.8303, 38.76314
369.7587, 40.43634
371.6872, 42.03392
373.6157, 43.90446
375.5441, 46.33025
377.4726, 48.79226
379.4011, 50.97818
381.3295, 52.94940
383.2580, 54.81184
385.1865, 56.56587
387.1149, 58.23798
389.0434, 59.77960
390.9719, 61.32836
392.9003, 62.61611
394.8288, 64.28379
396.7573, 67.00954
398.6857, 70.04799
400.6142, 72.76331
402.5427, 75.18977
404.4711, 77.33300
406.3996, 79.42345
408.3281, 80.35058
410.2565, 80.50460
412.1850, 78.65335
414.1135, 73.31498
416.0419, 66.72533
417.9704, 60.00292
419.8989, 53.42804
421.8273, 47.69918
423.7558, 42.87672
425.6843, 38.72483
427.6127, 35.16828
429.5412, 32.54633
431.4697, 31.26484
433.3981, 30.38999
435.3266, 29.39974
437.2551, 28.58936
439.1835, 28.41781
441.1120, 28.65001
443.0405, 28.38556
444.9689, 27.63207
446.8974, 27.11010
448.8259, 26.90621
450.7543, 26.84167
452.6828, 26.98472
454.6113, 27.07648
456.5397, 26.81048
458.4682, 26.61133
460.3967, 27.13878
462.3251, 28.18740
464.2536, 28.79337
466.1821, 28.93918
468.1105, 29.06120
470.0390, 29.23308
471.9675, 29.38885
473.8959, 29.43794
475.8244, 29.52538
477.7529, 29.74609
479.6813, 30.07344
481.6098, 30.44314
483.5383, 30.77383
485.4667, 31.05118
487.3952, 31.30597
489.3237, 31.65945
491.2521, 32.28664
493.1806, 32.56841
495.1091, 32.30828
497.0375, 31.85476
498.9660, 31.27382
500.8945, 30.57411
502.8229, 29.80222
504.7514, 28.95045
506.6799, 28.04701
508.6083, 27.13760
510.5368, 26.40003
512.4653, 25.84543
514.3937, 25.34321
516.3222, 24.92763
518.2507, 24.62150
520.1791, 24.34472
522.1076, 24.13088
524.0361, 24.11287
525.9645, 24.20852
527.8930, 24.22560
529.8215, 24.16632
531.7499, 24.17335
533.6784, 24.29193
535.6069, 24.36789
537.5353, 24.42394
539.4638, 24.40416
541.3923, 24.13114
543.3207, 23.97227
545.2492, 24.25249
547.1777, 24.65386
549.1061, 24.74069
551.0346, 24.74622
552.9631, 25.26667
554.8915, 26.29007
556.8200, 26.91823
558.7485, 26.90939
560.6769, 27.15860
562.6054, 27.80369
564.5339, 28.46334
566.4623, 28.94723
568.3908, 29.48964
570.3193, 30.27728
572.2477, 31.22391
574.1762, 32.32600
576.1047, 33.48576
578.0331, 34.48420
579.9616, 35.33235
581.8901, 36.09345
583.8185, 36.71413
585.7470, 37.62585
